"adm_03","rowcacode3","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Sokorbé","NER003007003",2016,0.3008,0.146646291208791,0.054956700774666,0.330489655172414,0.03680268182025,-0.806725317394603
"Guéchémé","NER003008002",2016,0.3281,0.149293681318681,0.063217902394059,0.360610344827586,0.0799280763509454,-0.40674499264615
"Doumega","NER003008001",2016,0.3111,0.140060851648352,0.0587022468639489,0.352710344827586,0.0935219467933581,-0.44492599068245
"Tibiri","NER003008004",2016,0.3118,0.146004120879121,0.0592481456700606,0.343537931034483,0.0880850133750389,-0.36031022552443
"Koré Maïroua","NER003008003",2016,0.3086,0.146615796703297,0.0567130324411842,0.327703448275862,0.040215832727552,-0.475023068781917
"Tchadoua","NER004001002",2016,0.3409,0.159503021978022,0.0675150856864613,0.344606896551724,0.0831275866666694,-0.044592856599919
"Aguié","NER004001001",2016,0.3311,0.161363311536056,0.0660280039850255,0.346781151356508,0.118465043142139,-0.132369439461505
"Bermo","NER004002001",2016,0.334,0.153160989010989,0.0617933654743777,0.339927586206897,0.0559005998980826,-0.106037971286599
"Gadabedji","NER004002002",2016,0.3922,0.145859119072275,0.0652358077770591,0.299456347913318,0.0581364120271874,1.59527650318892
"Adjekoria","NER004003001",2016,0.28,0.145026923076923,0.050078314870396,0.327775862068966,0.134131802597223,-0.356185939082837
"Kornaka","NER004003008",2016,0.2781,0.141164641767013,0.0445659272575655,0.301676098473932,0.101793182694091,-0.23160783315699
"Birni Lallé","NER004003004",2016,0.2911,0.140139697802198,0.0503042689387506,0.305862068965517,0.0847208964516223,-0.174243540658788
"Dan-Goulbi","NER004003006",2016,0.2807,0.146984065934066,0.0488434009568483,0.321662068965517,0.0420712271357677,-0.973636182118693
"Sabon Machi","NER004003011",2016,0.2873,0.141368681318681,0.0492187141883599,0.303987931034483,0.0565136608882762,-0.29529021429834
"Maïyara","NER004003009",2016,0.2766,0.139814972527473,0.0474839216198066,0.2978,0.0486821762631282,-0.435477655834725
"Dakoro","NER004003005",2016,0.2744,0.141207417582418,0.0488393405411797,0.304118965517241,0.0636813810165683,-0.466682176843954
"Bader Goula","NER004003003",2016,0.3056,0.141941102227052,0.0513273467857668,0.290377882129106,0.0484138427056847,0.314416642434928
"Roumbou I","NER004003010",2016,0.3183,0.15314532967033,0.0580024964329381,0.318437931034483,0.0615653857629263,-0.00224039909396279
"Azagor","NER004003002",2016,0.3245,0.151576648351648,0.0600874732321489,0.340403448275862,0.0710871722543055,-0.223717553695475
"Korahane","NER004003007",2016,0.3171,0.145526098901099,0.0524921717123191,0.325548275862069,0.0808957690077161,-0.104434088033246
"Tagriss","NER004003012",2016,0.2787,0.135276283418228,0.0466822665116872,0.290005078607626,0.0995129324133641,-0.113604114897008
"Gangara","NER004004001",2016,0.3972,0.168751098901099,0.0698945066861824,0.378375862068966,0.1185243514918,0.158820847312012
"Gazaoua","NER004004002",2016,0.3484,0.166929395604396,0.0668339543426635,0.357534482758621,0.124417632753165,-0.0734179115651779
"Guidan Roumdji","NER004005002",2016,0.2853,0.143695054945055,0.0527959341633833,0.34381724137931,0.073683822943349,-0.794166738936723
"Chadakori","NER004005001",2016,0.2701,0.140007195437315,0.0494303708438002,0.300179512556424,0.0362864484221985,-0.828946173140017
"Guidan Sori","NER004005003",2016,0.3083,0.15066510989011,0.0577256947265975,0.359865517241379,0.0391231323229444,-1.31803140954381
"Tibiri","NER004005005",2016,0.3518,0.160685164835165,0.0643514296738983,0.371886206896552,0.0358769098460071,-0.559864463878491
"Saé Saboua","NER004005004",2016,0.328,0.154445054945055,0.063761872898576,0.320420689655172,0.0401491538721583,0.188778831279019
"Sarkin Yamma","NER004006006",2016,0.3434,0.161883516483516,0.0643326264131125,0.354696551724138,0.0536444876861854,-0.210581780372692
"Safo","NER004006005",2016,0.3844,0.173897664835165,0.0722675346050553,0.390834482758621,0.030442337481377,-0.211366251443634
"Gabi","NER004006003",2016,0.4,0.179349175824176,0.0775138674121743,0.385375862068966,0.0286875490061507,0.50977300040164
"Madarounfa","NER004006004",2016,0.3728,0.166891483516484,0.0737058034652617,0.378589655172414,0.0789186803199868,-0.0733622907648588
"Dan-Issa","NER004006001",2016,0.3702,0.166286263736264,0.0699339568678332,0.388303448275862,0.100137813903635,-0.180785335430664
"Djiratawa","NER004006002",2016,0.3259,0.157226098901099,0.064369639808625,0.338606896551724,0.0389370639717341,-0.326344496877026
"Maradi III","NER004007003",2016,0.4116,0.166614010989011,0.0741601208343113,0.390575862068966,0.0736516979494529,0.285453540330643
"Maradi I","NER004007001",2016,0.3412,0.152193681318681,0.0641226814748378,0.402037931034483,0.117089933121612,-0.519582934352649
"Maradi II","NER004007002",2016,0.3996,0.163419505494506,0.0725280869221866,0.392924137931034,0.0804981572778107,0.0829318619794758
"Sarkin Haoussa","NER004008007",2016,0.2636,0.140897802197802,0.0469387732975898,0.306713793103448,0.0828356622826957,-0.520473814240931
"Mayahi","NER004008006",2016,0.2594,0.133999450549451,0.0451986646201393,0.2955,0.033253109414223,-1.08561276331528
"Kanan-Bakaché","NER004008005",2016,0.2981,0.142995604395604,0.0499129521321149,0.314637931034483,0.0632700810234139,-0.261386278743071
"Attantane","NER004008001",2016,0.2572,0.133650686813187,0.0438938927624452,0.290527586206897,0.0546558903932577,-0.609771169531761
"Guidan Amoumoune","NER004008003",2016,0.2466,0.133970996581609,0.0427468584889788,0.29335004665578,0.099266950540711,-0.470952783389941
"El Allassane Maïreyrey","NER004008002",2016,0.2552,0.131689786384092,0.0417729722800211,0.304181860754798,0.0863301865426295,-0.56737814102384
"Issawane","NER004008004",2016,0.2587,0.133371703296703,0.0422415609627874,0.290189655172414,0.0406326166031638,-0.774984674995356
"Tchaké","NER004008008",2016,0.2448,0.130114285714286,0.0422609493437298,0.301979310344828,0.106062065317942,-0.539111794338733
"Tessaoua","NER004009007",2016,0.3049,0.145698901098901,0.0532921335674084,0.3093,0.0392485759523287,-0.112105978197636
"Maïjirgui","NER004009005",2016,0.2735,0.136811538461538,0.0467112179569968,0.299106896551724,0.043533385637056,-0.588212843476326
"Baoudetta","NER004009001",2016,0.3037,0.144395879120879,0.0522189099462477,0.349596551724138,0.158910620616835,-0.288819913646953
"Koona","NER004009003",2016,0.3032,0.145700274725275,0.0536877783870192,0.314389655172414,0.0540715157706346,-0.206941769856777
"Korgom","NER004009004",2016,0.3177,0.156252197802198,0.0549436903894675,0.337937931034483,0.115493974529883,-0.175229323580394
"Hawandawaki","NER004009002",2016,0.3483,0.169059340659341,0.0666481085032215,0.350934482758621,0.0502284728292492,-0.0524499872328708
"Ourafane","NER004009006",2016,0.25,0.133025410055651,0.0424294707076469,0.281190555093125,0.0458101680684826,-0.680865327682217
"Tabalak","NER005001004",2016,0.2993,0.129188186813187,0.0448338636343527,0.324041379310345,0.0988210992408626,-0.250365352140449
"Akoubounou","NER005001002",2016,0.2988,0.130955139317132,0.0475889669361273,0.33768451765479,0.127211690265608,-0.305667801234322
"Abalak","NER005001001",2016,0.187916666666667,0.116411003096677,0.027227570544713,0.256999159199146,0.0576777874925776,-1.19773131972804
"Azeye","NER005001003",2016,0.344933333333333,0.137889176821565,0.0531387955203253,0.337514926135609,0.0653744669269415,0.113475605177999
"Tamaya","NER005001005",2016,0.233336371603856,0.119839192854502,0.0310498048843758,0.230473531013726,0.0515593843696136,0.0555251119681095
"Bagaroua","NER005002001",2016,0.2189,0.108187790435578,0.0377334938210786,0.250426813524331,0.0729506461301523,-0.432166337061413
"Alléla","NER005003001",2016,0.2791,0.130491436004011,0.0486815818630588,0.309966935431532,0.050672763290423,-0.609142533921483
"Birni N'Konni","NER005003003",2016,0.3139,0.146162912087912,0.0566536490309422,0.324372413793103,0.0446005597062231,-0.234804537478533
"Bazaga","NER005003002",2016,0.3762,0.153091895604396,0.0653330665352405,0.369179310344828,0.0525249082362042,0.133664006105455
"Tsernaoua","NER005003004",2016,0.4098,0.162423351648352,0.0740345610512943,0.370293103448276,0.0836546511858404,0.472261804833288
"Allakaye","NER005004001",2016,0.4162,0.140459340659341,0.0787381351985828,0.329879310344828,0.0748437676540288,1.15334505946035
"Déoulé","NER005004004",2016,0.2993,0.136165934065934,0.0550615047436479,0.303506896551724,0.0594174573374964,-0.0708023658405405
"Bouza","NER005004003",2016,0.3352,0.144045604395604,0.0613664646478861,0.299793103448276,0.0496372263170818,0.713313357308594
"Tama","NER005004007",2016,0.3764,0.14437760989011,0.0731028659378087,0.330834482758621,0.070962672661971,0.642105427150828
"Tabotaki","NER005004006",2016,0.3151,0.147369230769231,0.0564558105158756,0.311451724137931,0.0485103863745373,0.0752060771872948
"Babankatami","NER005004002",2016,0.3147,0.151635164835165,0.0584254168880313,0.32658275862069,0.0497272494209701,-0.238958694861548
"Karofane","NER005004005",2016,0.3037,0.148705769230769,0.0547608987072925,0.318889655172414,0.114836313149343,-0.13227222953997
"Illéla","NER005005002",2016,0.2677,0.127638882083048,0.0511309338140015,0.287466601939429,0.0612428578121047,-0.322757667515672
"Badaguichiri","NER005005001",2016,0.3862,0.135536813186813,0.071721877638312,0.314810344827586,0.06265237052195,1.1394565692834
"Tajaé","NER005005003",2016,0.3673,0.138441483516484,0.0653876506566735,0.338244827586207,0.0868922756151337,0.334381534009827
"Keita","NER005006003",2016,0.2492,0.116713736263736,0.0441254532380965,0.269637931034483,0.0475050178837766,-0.430226783294455
"Tamaské","NER005006004",2016,0.2934,0.123742307692308,0.0558331025478115,0.302703448275862,0.0633940369140202,-0.146755889492889
"Ibohamane","NER005006002",2016,0.2467,0.111893051501558,0.0442822404949727,0.290732666864356,0.0751986951524442,-0.585550943072776
"Garhanga","NER005006001",2016,0.338,0.125960714285714,0.0570294574506828,0.297679310344828,0.0681931363288457,0.591271964098193
"Galma Koudawatché","NER005007003",2016,0.3681,0.152578296703297,0.0683429138995871,0.311893103448276,0.0437091763088263,1.28592898101295
"Sabon Guida","NER005007006",2016,0.3183,0.15446043956044,0.0603389062688711,0.316165517241379,0.0446816938854483,0.0477708558698099
"Bangui","NER005007002",2016,0.3291,0.158747527472527,0.0616731723418476,0.36451724137931,0.123070006410305,-0.28778125891399
"Madaoua","NER005007004",2016,0.3011,0.147741346153846,0.0559792124995268,0.298272413793103,0.0412615515994502,0.0685283538133895
"Ourno","NER005007005",2016,0.2871,0.143275132558788,0.0497500432520024,0.295361419204591,0.0436459335217562,-0.189282678544911
"Azarori","NER005007001",2016,0.3417,0.144623076923077,0.0618182843393501,0.297868965517241,0.0455218244632512,0.962857596319376
"Malbaza","NER005008002",2016,0.3721,0.149545604395604,0.0702133067012636,0.348375862068966,0.0508428296333234,0.466617182838408
"Doguerawa","NER005008001",2016,0.3616,0.152218131868132,0.0708689361893535,0.308679310344828,0.0501858288144482,1.05449468316715
"Tebaram","NER005009006",2016,0.221772475424486,0.111996938653659,0.0383170421450279,0.240710358448912,0.083886165080489,-0.225756929122396
"Bambeye","NER005009002",2016,0.2469,0.118294438306043,0.0436578119285872,0.245871672480427,0.0498237519569814,0.0206393031271601
"Takanamat","NER005009005",2016,0.206,0.107634507247611,0.0366058069934598,0.223443332903005,0.0685280065119991,-0.254543124641314
"Affala","NER005009001",2016,0.236140281030445,0.102114257209498,0.0397943707859355,0.256848529697103,0.0740779002711693,-0.27954691737824
"Kalfou","NER005009004",2016,0.2583,0.118715765475416,0.0456555353615558,0.274418639023328,0.0534914682524057,-0.301331026235255
"Barmou","NER005009003",2016,0.2315,0.11899217032967,0.0401869385255839,0.289837931034483,0.059976491905419,-0.972679948111667
"Tassara","NER005010001",2016,0.144507692307692,0.106460492222568,0.0231709121128067,0.200515007655771,0.120093515710663,-0.466364191410762
"Kao","NER005011001",2016,0.1676,0.103739553740341,0.0309393212272082,0.255958179509584,0.0592974075638499,-1.49008503305042
"Tchintabaraden","NER005011002",2016,0.217771428571429,0.119139533973918,0.0303428541802759,0.243161494727417,0.0844238214302233,-0.30074528404252
"Tillia","NER005012001",2016,0.185178092783505,0.112384151709275,0.0286278345029207,0.255011213244035,0.143274717586131,-0.487407140890358
"Tahoua I","NER005013001",2016,0.2725,0.120112912087912,0.0464480849837635,0.272996551724138,0.093394353923712,-0.005316721014458
"Tahoua II","NER005013002",2016,0.2767,0.115157142857143,0.0452078953899466,0.291644827586207,0.122644409301871,-0.121854943664186
"Abala","NER006001001",2016,0.19598,0.115063763297362,0.0345337922478227,0.23781750145872,0.106902181706212,-0.391362466050481
"Sanam","NER006001002",2016,0.212390211640212,0.114284899302092,0.0355127191984633,0.250629194679557,0.103223082368492,-0.370449924202396
"Inatès","NER006002002",2016,0.240149803921569,0.113044466867456,0.0381370607977817,0.216120495877514,0.046814520175716,0.5132875004136
"Ayerou","NER006002001",2016,0.24,0.118406770019597,0.0399578062576987,0.21243507589815,0.0319120913122167,0.863776799588721
"Tagazar","NER006003001",2016,0.272688306451613,0.135117846260454,0.0462079916724009,0.290635390895119,0.0391794782088379,-0.458073595259294
"Banibangou","NER006004001",2016,0.19148778280543,0.111364674650958,0.032663177591987,0.207182052970777,0.0345021391846982,-0.454878176722085
"Bankilaré","NER006005001",2016,0.305483612040134,0.149264373966669,0.0522151523514578,0.281494549712458,0.0546999685460674,0.438557150311202
"Filingué","NER006006001",2016,0.230077777777778,0.115129079838042,0.0364315511940701,0.259241118441807,0.123132761765362,-0.236844688983762
"Imanan","NER006006002",2016,0.2806,0.120271565934066,0.04169112675568,0.261696551724138,0.0339653024923821,0.556551742181652
"Tondikandia","NER006006004",2016,0.2456,0.12021056202358,0.0390793934609988,0.270875777866495,0.0328416026901109,-0.76962680856332
"Kourfeye Centre","NER006006003",2016,0.242449203187251,0.117082705877277,0.0405045383098066,0.268608184536461,0.0438328073684309,-0.596790005470879
"Gothèye","NER006007002",2016,0.257056050069541,0.127076435186142,0.0475273734605223,0.301086307817068,0.0388439459280951,-1.13351660588326
"Dargol","NER006007001",2016,0.3021,0.143854631005292,0.0543206582358619,0.295781580269147,0.0338158696900529,0.186847766707354
"Karma","NER006008004",2016,0.2646,0.125074273037268,0.0453729357220336,0.277053146806283,0.0432538398810793,-0.287908468716803
"Namaro","NER006008010",2016,0.2712,0.126370054945055,0.0452727371181351,0.290534482758621,0.0323541372477205,-0.59758919270774
"Kirtachi","NER006008005",2016,0.3708,0.154984615384615,0.0601907737053247,0.421003448275862,0.0485828856018147,-1.03335665747254
"Bitinkodji","NER006008001",2016,0.278,0.131105494505495,0.0465571998974297,0.312441379310345,0.0400270044313067,-0.860453581267922
"Youri","NER006008011",2016,0.309,0.138413736263736,0.0516213286721745,0.329227586206897,0.0378446816092879,-0.534489533185352
"Kollo","NER006008006",2016,0.2865,0.130301785714286,0.0462547995079288,0.311462068965517,0.0331519382518159,-0.752959563809211
"Kouré","NER006008007",2016,0.2721,0.133877747252747,0.0479264211583641,0.315189655172414,0.0349749639520654,-1.232014284031
"N'Dounga","NER006008009",2016,0.2921,0.130396978021978,0.0477251591646248,0.315113793103448,0.0786906044679229,-0.292459223805168
"Liboré","NER006008008",2016,0.2357,0.122235989010989,0.0420376847380731,0.287055172413793,0.0429013784844038,-1.19705180178447
"Hamdallaye","NER006008003",2016,0.2744,0.129671375413436,0.0451098018658099,0.300756403386201,0.0373008718233512,-0.706589473592443
"Diantchandou","NER006008002",2016,0.2906,0.14069478021978,0.0502522288222568,0.32308275862069,0.0375213659986406,-0.865713647575265
"Simiri","NER006009003",2016,0.247226380368098,0.123671825544022,0.0408472063547573,0.261783465119467,0.0314998490534871,-0.462131889160843
"Ouallam","NER006009002",2016,0.2242,0.119950474741749,0.040745250969796,0.226259644931433,0.0253391371141833,-0.0812831519144388
"Dingazi","NER006009001",2016,0.205483112094395,0.112244702756655,0.0344145679690319,0.2503857733669,0.142647591858666,-0.314780366688518
"Tondikiwindi","NER006009004",2016,0.196159119782214,0.109073893574372,0.0332231481876386,0.213923056978058,0.0636118910950622,-0.279254977175535
"Ouro Guéladjo","NER006010001",2016,0.3509,0.147107967032967,0.0589110766335638,0.388,0.0390019779718194,-0.951233807341934
