"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Gougaram","NER001002003",1994,56.857659299078,47.8080280698029,14.1347720302464,0.640238923550392
"Gougaram","NER001002003",1995,47.2232829805408,47.8080280698029,14.1347720302464,-0.0413692621296469
"Gougaram","NER001002003",1996,28.1519634781415,47.8080280698029,14.1347720302464,-1.39061772978016
"Gougaram","NER001002003",1997,73.0674622352438,47.8080280698029,14.1347720302464,1.78704220424562
"Gougaram","NER001002003",1998,83.5083192394643,47.8080280698029,14.1347720302464,2.52570689454828
"Gougaram","NER001002003",1999,72.5537267323005,47.8080280698029,14.1347720302464,1.75069669390815
"Gougaram","NER001002003",2000,53.0271392197742,47.8080280698029,14.1347720302464,0.369239145760769
"Gougaram","NER001002003",2001,56.2552382423267,47.8080280698029,14.1347720302464,0.597619130640945
"Gougaram","NER001002003",2002,47.7753109620495,47.8080280698029,14.1347720302464,-0.00231465408026313
"Gougaram","NER001002003",2003,56.3431422204557,47.8080280698029,14.1347720302464,0.603838118675624
"Gougaram","NER001002003",2004,39.3154248434044,47.8080280698029,14.1347720302464,-0.600830576412942
"Gougaram","NER001002003",2005,39.783650859285,47.8080280698029,14.1347720302464,-0.567704749206202
"Gougaram","NER001002003",2006,46.0263876525739,47.8080280698029,14.1347720302464,-0.126046632617524
"Gougaram","NER001002003",2007,58.8690416282351,47.8080280698029,14.1347720302464,0.78253922558944
"Gougaram","NER001002003",2008,49.3442877801833,47.8080280698029,14.1347720302464,0.108686557313631
"Gougaram","NER001002003",2009,41.0579975587624,47.8080280698029,14.1347720302464,-0.47754788662996
"Gougaram","NER001002003",2010,65.3526831752616,47.8080280698029,14.1347720302464,1.24124075492097
"Gougaram","NER001002003",2011,51.6618844065391,47.8080280698029,14.1347720302464,0.272650760018594
"Gougaram","NER001002003",2012,50.4878044145875,47.8080280698029,14.1347720302464,0.189587517863772
"Gougaram","NER001002003",2013,43.3967805131677,47.8080280698029,14.1347720302464,-0.312084803857868
"Gougaram","NER001002003",2014,40.3146263747922,47.8080280698029,14.1347720302464,-0.530139550816659
"Gougaram","NER001002003",2015,59.7183211362421,47.8080280698029,14.1347720302464,0.842623640547789
"Gougaram","NER001002003",2016,42.8987586319808,47.8080280698029,14.1347720302464,-0.347318614500247
"Gougaram","NER001002003",2017,41.0382727449575,47.8080280698029,14.1347720302464,-0.478943368195758
"Gougaram","NER001002003",2018,72.9435712592283,47.8080280698029,14.1347720302464,1.77827722552857
"Gougaram","NER001002003",2019,57.1041490552664,47.8080280698029,14.1347720302464,0.657677461339393
"Gougaram","NER001002003",2020,72.5648251498618,47.8080280698029,14.1347720302464,1.751481879374
"Gougaram","NER001002003",2021,39.5329063339124,47.8080280698029,14.1347720302464,-0.585444301343018
"Dannet","NER001002002",1981,67.4462004917455,64.7801275019171,23.8746206923265,0.111669752754871
"Dannet","NER001002002",1982,47.6976864486904,64.7801275019171,23.8746206923265,-0.715506280638718
"Dannet","NER001002002",1983,42.9696263409013,64.7801275019171,23.8746206923265,-0.913543358116089
"Dannet","NER001002002",1984,27.2793300595062,64.7801275019171,23.8746206923265,-1.57073898369678
"Dannet","NER001002002",1985,52.2582653073246,64.7801275019171,23.8746206923265,-0.524484236041378
"Dannet","NER001002002",1986,65.2928457331793,64.7801275019171,23.8746206923265,0.0214754503482858
"Dannet","NER001002002",1987,36.96329162004,64.7801275019171,23.8746206923265,-1.16512158414386
"Dannet","NER001002002",NA,272.15494763418,64.7801275019171,23.8746206923265,8.685994337029
"Dannet","NER001002002",1988,87.631846862121,64.7801275019171,23.8746206923265,0.957155284462746
"Dannet","NER001002002",1989,74.3613505358519,64.7801275019171,23.8746206923265,0.401314146825979
"Dannet","NER001002002",1990,33.1749359878815,64.7801275019171,23.8746206923265,-1.32379868653552
"Dannet","NER001002002",1991,58.7134590569435,64.7801275019171,23.8746206923265,-0.25410533315503
"Dannet","NER001002002",1992,64.0249741585869,64.7801275019171,23.8746206923265,-0.0316299619190536
"Dannet","NER001002002",1993,41.6358719735153,64.7801275019171,23.8746206923265,-0.969408302928163
"Dannet","NER001002002",1994,95.3116216806716,64.7801275019171,23.8746206923265,1.27882635591223
"Dannet","NER001002002",1995,39.2359061055173,64.7801275019171,23.8746206923265,-1.06993203056876
"Dannet","NER001002002",1996,34.9439747770903,64.7801275019171,23.8746206923265,-1.24970164382199
"Dannet","NER001002002",1997,108.39404220069,64.7801275019171,23.8746206923265,1.82678984771434
"Dannet","NER001002002",1998,103.995810806063,64.7801275019171,23.8746206923265,1.64256780493064
"Dannet","NER001002002",1999,117.221087593427,64.7801275019171,23.8746206923265,2.19651490037557
"Dannet","NER001002002",2000,54.321497401518,64.7801275019171,23.8746206923265,-0.438064764889043
"Dannet","NER001002002",2001,72.9203670862608,64.7801275019171,23.8746206923265,0.340957860200062
"Dannet","NER001002002",2002,68.4555038992437,64.7801275019171,23.8746206923265,0.153944912662338
"Dannet","NER001002002",2003,100.54807869775,64.7801275019171,23.8746206923265,1.49815788308331
"Dannet","NER001002002",2004,56.4282323383127,64.7801275019171,23.8746206923265,-0.349823156197358
"Dannet","NER001002002",2005,52.5780606342148,64.7801275019171,23.8746206923265,-0.511089454569814
"Dannet","NER001002002",2006,58.0212378147389,64.7801275019171,23.8746206923265,-0.283099353672689
"Dannet","NER001002002",2007,67.8466115438922,64.7801275019171,23.8746206923265,0.128441162751569
"Dannet","NER001002002",2008,62.0209847513037,64.7801275019171,23.8746206923265,-0.11556802456343
"Dannet","NER001002002",2009,58.9425829182876,64.7801275019171,23.8746206923265,-0.244508369739491
"Dannet","NER001002002",2010,92.7685402322435,64.7801275019171,23.8746206923265,1.17230816317522
"Dannet","NER001002002",2011,53.1252143896622,64.7801275019171,23.8746206923265,-0.488171655686278
"Dannet","NER001002002",2012,77.6561250721692,64.7801275019171,23.8746206923265,0.539317367014364
"Dannet","NER001002002",2013,51.3562284610721,64.7801275019171,23.8746206923265,-0.562266484307312
"Dannet","NER001002002",2014,44.5509129765018,64.7801275019171,23.8746206923265,-0.847310404890207
"Dannet","NER001002002",2015,62.6222213594972,64.7801275019171,23.8746206923265,-0.0903849393139677
"Dannet","NER001002002",2016,56.2855600794996,64.7801275019171,23.8746206923265,-0.355799052554065
"Dannet","NER001002002",2017,48.6291310992428,64.7801275019171,23.8746206923265,-0.676492272309289
"Dannet","NER001002002",2018,87.1939021018205,64.7801275019171,23.8746206923265,0.938811757001333
"Dannet","NER001002002",2019,77.9234739128389,64.7801275019171,23.8746206923265,0.550515402120974
"Dannet","NER001002002",2020,86.9146020360762,64.7801275019171,23.8746206923265,0.927113139069615
"Dannet","NER001002002",2021,64.0133844692728,64.7801275019171,23.8746206923265,-0.0321154016445037
"Arlit","NER001002001",1981,48.3359550549931,40.3330504038706,16.4689871248114,0.48593787768925
"Arlit","NER001002001",1982,25.2632391465349,40.3330504038706,16.4689871248114,-0.915041777805034
"Arlit","NER001002001",1983,25.3698187785185,40.3330504038706,16.4689871248114,-0.908570242477704
"Arlit","NER001002001",1984,20.981025677037,40.3330504038706,16.4689871248114,-1.17505858618826
"Arlit","NER001002001",1985,25.555876688145,40.3330504038706,16.4689871248114,-0.897272771162899
"Arlit","NER001002001",1986,42.2405234057005,40.3330504038706,16.4689871248114,0.115822119926015
"Arlit","NER001002001",1987,24.7590283907366,40.3330504038706,16.4689871248114,-0.945657549860543
"Arlit","NER001002001",NA,269.276265878066,40.3330504038706,16.4689871248114,13.9014751629309
"Arlit","NER001002001",1988,49.3548722109935,40.3330504038706,16.4689871248114,0.547806719305223
"Arlit","NER001002001",1989,33.9071090228208,40.3330504038706,16.4689871248114,-0.390184370923988
