"admin1Name","admin1Pcod","admin2Name","admin2Pcod","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Maradi","NE04","Ville de Maradi","NE0407",2015,0.3568,0.157910773480663,0.0694522444586343,0.389927586206897,0.0724374158278901,-0.457327001913031
"Maradi","NE04","Mayahi","NE0408",2015,0.304619519832985,0.148794740416009,0.0510398281754297,0.296795093238622,0.0924649457520249,0.0846204637955086
"Maradi","NE04","Tessaoua","NE0409",2015,0.300375737392959,0.145538133237275,0.0499209242666556,0.294153497242936,0.0446312953743624,0.139414285376028
"Tahoua","NE05","Abalak","NE0501",2015,0.226372547076313,0.125805015878138,0.0312011874280665,0.265841258854455,0.0552149208593061,-0.714819674897533
"Tahoua","NE05","Bagaroua","NE0502",2015,0.224333333333333,0.11260406594259,0.0338357900496216,0.250426813524331,0.0729506461301523,-0.357686759133627
"Tahoua","NE05","Birni N'Konni","NE0503",2015,0.3069,0.136099086743433,0.0516801212995267,0.314315033173622,0.0411304314098121,-0.180280948180203
"Tahoua","NE05","Bouza","NE0504",2015,0.3413,0.149124523051085,0.0563509791249252,0.301488205022906,0.0474406881234677,0.839190925592845
"Tahoua","NE05","Illéla","NE0505",2015,0.3283,0.135226764585274,0.0553586878063912,0.301977535214195,0.0655528472066141,0.401545713229512
"Tahoua","NE05","Keita","NE0506",2015,0.272035269709544,0.124080070549594,0.0480801347317836,0.284408391396136,0.0639208530986418,-0.193569407897261
"Tahoua","NE05","Madaoua","NE0507",2015,0.3273,0.149419796019917,0.0562425047530305,0.301857876931498,0.0367890610478073,0.691567611237477
"Tahoua","NE05","Malbaza","NE0508",2015,0.387466666666667,0.148210263115327,0.0686751909818765,0.326404903912219,0.0507048750251449,1.20425822416813
"Tahoua","NE05","Tahoua","NE0509",2015,0.2098,0.115550050583179,0.0343937508715405,0.24089490317064,0.0697837648559545,-0.44558936071771
"Tahoua","NE05","Tassara","NE0510",2015,0.148144590163934,0.11107628875365,0.0247963352468199,0.200544128212072,0.12008428289193,-0.436356338949826
"Tahoua","NE05","Tchintabaraden","NE0511",2015,0.214549297423888,0.12264008858195,0.0333481500023095,0.247110925785725,0.0828363828875001,-0.393083657528343
"Tahoua","NE05","Tillia","NE0512",2015,0.226769672131148,0.122448935225171,0.0339408796508295,0.255011213244035,0.143274717586131,-0.197114617210178
"Tahoua","NE05","Ville de Tahoua","NE0513",2015,0.2279,0.125049033149171,0.0395031876466022,0.282446551724138,0.124477655719406,-0.438203558774397
"Tillabéri","NE06","Abala","NE0601",2015,0.212008534165013,0.115022302357434,0.0337473146786271,0.240874079377126,0.10173224067664,-0.283740385743227
"Tillabéri","NE06","Ayerou","NE0602",2015,0.2335,0.110696662217982,0.0382267744172626,0.210352751051913,0.0338937015411937,0.68293658985444
"Tillabéri","NE06","Balleyara","NE0603",2015,0.272280748663102,0.141693984550356,0.0500897546400604,0.290635390895119,0.0391794782088379,-0.468475923394923
"Tillabéri","NE06","Banibangou","NE0604",2015,0.18786,0.106596860390289,0.0306964779777327,0.207182052970777,0.0345021391846982,-0.560024781864729
"Tillabéri","NE06","Bankilaré","NE0605",2015,0.340512324324324,0.150418480855586,0.0609156151692888,0.281795195174013,0.0547293217158616,1.07286418521964
"Tillabéri","NE06","Filingué","NE0606",2015,0.263255555555556,0.12338258451154,0.0407888263286176,0.269202049623446,0.119777215047711,-0.0496462876142324
"Tillabéri","NE06","Gothèye","NE0607",2015,0.2952,0.140369290101303,0.054811336215996,0.29677210632967,0.0376499040357087,-0.0417559186387104
"Tillabéri","NE06","Kollo","NE0608",2015,0.277700328587076,0.139277127815785,0.0506319007383025,0.308263111844788,0.0613464436805562,-0.498199755748823
"Tillabéri","NE06","Ouallam","NE0609",2015,0.212036055883933,0.114068989671346,0.0372687819706405,0.241293356359588,0.143935880925944,-0.203266206365239
"Tillabéri","NE06","Say","NE0610",2015,0.385085645933014,0.162228036450064,0.0700648660027076,0.461539854868698,0.0403614655649273,-1.89423768105487
"Tillabéri","NE06","Téra","NE0611",2015,0.302501617873652,0.140344522884432,0.0541049482623279,0.269247790585431,0.0338958689098354,0.981058410884156
"Tillabéri","NE06","Tillabéri","NE0612",2015,0.232566666666667,0.117774827256823,0.0423167182139974,0.234733065177059,0.0519144039815274,-0.0417302009508414
"Tillabéri","NE06","Torodi","NE0613",2015,0.3141,0.147953198129152,0.0576796653029572,0.387322508496717,0.0437378629688388,-1.674121768338
"Zinder","NE07","Belbedji","NE0701",2015,0.278941905151267,0.132139041523635,0.0380872570759353,0.266985845352453,0.0968531521573991,0.123445231595397
"Zinder","NE07","Damagaram Takaya","NE0702",2015,0.312627375886525,0.146259707445394,0.0477041340562851,0.292161090009666,0.0491262016245894,0.416606315978938
"Zinder","NE07","Dungass","NE0703",2015,0.357197457627119,0.1630314259784,0.0570715163342343,0.342014675448971,0.0356319634849434,0.4261000712061
"Zinder","NE07","Gouré","NE0704",2015,0.35251875,0.14840748439545,0.0509967793303831,0.317484197746072,0.055625156688351,0.629832873104793
"Zinder","NE07","Kantché","NE0705",2015,0.340233333333333,0.15639602168636,0.0579184120127164,0.328821414248232,0.0430973907127436,0.264793735684944
"Zinder","NE07","Magaria","NE0706",2015,0.357102,0.161768126234626,0.0576973336771818,0.347248067651263,0.0350037908370733,0.281510433958512
"Zinder","NE07","Mirriah","NE0707",2015,0.335711111111111,0.151955839303413,0.0538723180345303,0.309012090869601,0.0348154801132802,0.766872096970632
"Zinder","NE07","Takeita","NE0708",2015,0.310259440559441,0.150012978777998,0.0512644288915801,0.279014993812186,0.0383712155061889,0.814267839448967
"Zinder","NE07","Tanout","NE0709",2015,0.232592857142857,0.125243319711766,0.0308568229064955,0.236215454305854,0.0751330573787846,-0.0482157560118095
"Zinder","NE07","Tesker","NE0710",2015,0.128766666666667,0.101665660462966,0.0184469831770786,0.17799944795074,0.0862315328383248,-0.570937099962954
"Zinder","NE07","Ville de Zinder","NE0711",2015,0.3381,0.150664226519337,0.0564869918404583,0.302393103448276,0.0549543247422964,0.649755896722752
"Niamey","NE08","Ville de Niamey","NE0801",2015,0.2372,0.127714876033058,0.0449770604412697,0.284224137931035,0.0607537515312689,-0.774012085604821
"Agadez","NE01","Aderbissinat","NE0101",2016,0.131375996887765,0.0967534013678195,0.0174752671807396,0.180211308096059,0.0979608066997904,-0.498518875594335
"Agadez","NE01","Arlit","NE0102",2016,0.13532617241913,0.0965410394108339,0.0202801368872166,0.185451635283366,0.127629955921426,-0.392740579610439
"Agadez","NE01","Bilma","NE0103",2016,0.119767262881873,0.0963733163043469,0.0125817979968246,0.177781839002101,0.112754911418814,-0.514519282488191
"Agadez","NE01","Iferouane","NE0104",2016,0.126785783379445,0.0986414753118995,0.0149520968959333,0.172324131546581,0.109144829976844,-0.41722863260493
"Agadez","NE01","Ingall","NE0105",2016,0.141378918410193,0.101324915201289,0.0207365237971554,0.194748929781735,0.151047832889221,-0.35333185753604
"Agadez","NE01","Tchirozerine","NE0106",2016,0.125948464163823,0.0881345494615568,0.0208884867856421,0.174576386542067,0.0788631845746176,-0.616611193683581
"Diffa","NE02","Bosso","NE0201",2016,0.45,0.17713095890411,0.0789832319832351,0.374668965517241,0.0851376075347949,0.884815026684554
"Diffa","NE02","Diffa","NE0202",2016,0.414083333333333,0.15713205217941,0.0698186384537567,0.342494252498139,0.0676912266174965,1.0575828569295
"Diffa","NE02","Goudoumaria","NE0203",2016,0.3161,0.145918525361688,0.0457424088541346,0.286670402802194,0.0332191815475857,0.885921802608203
"Diffa","NE02","Maïné Soroa","NE0204",2016,0.315868217054264,0.145748515427585,0.0493094046180491,0.292313031342947,0.041098561099268,0.573138939205743
"Diffa","NE02","N'Gourti","NE0205",2016,0.11454122502172,0.086297347055848,0.0150282182965342,0.161815148472412,0.078493222513278,-0.602267583582716
"Diffa","NE02","N'Guigmi","NE0206",2016,0.28340366726297,0.129710273008053,0.0424559310685529,0.262923740186671,0.0694140380345581,0.295040133900619
"Dosso","NE03","Boboye","NE0301",2016,0.29739441580756,0.146681982935215,0.0526807913028774,0.352858443633105,0.0590223808347471,-0.939711801542454
"Dosso","NE03","Dioundiou","NE0302",2016,0.3786,0.166631293190782,0.073304398235186,0.408148346772153,0.0425914633213494,-0.693762187723219
"Dosso","NE03","Dogondoutchi","NE0303",2016,0.2776,0.134077968402424,0.0487725384738312,0.294386488026791,0.0467128574930579,-0.359354767138482
"Dosso","NE03","Dosso","NE0304",2016,0.343671743036837,0.160206133087558,0.0635637247211067,0.384847351750838,0.0638889535267699,-0.644487136524286
"Dosso","NE03","Falmey","NE0305",2016,0.389,0.168138554983178,0.068237405846191,0.430916607623441,0.0415244153016136,-1.00944486078802
"Dosso","NE03","Gaya","NE0306",2016,0.464791397849462,0.181241064428319,0.0872726669554761,0.484770746637419,0.0251393645797655,-0.794743587275785
"Dosso","NE03","Loga","NE0307",2016,0.3024,0.146703418397799,0.0543364014823438,0.332700579505896,0.0345799816594683,-0.876246257279302
"Dosso","NE03","Tibiri","NE0308",2016,0.314744886363636,0.146704121665665,0.0589169812169989,0.346118889619715,0.0856881015661658,-0.366141887644143
"Maradi","NE04","Aguié","NE0401",2016,0.3326,0.160697177521898,0.0662893805727812,0.347157841500467,0.117389950058926,-0.124012673087942
"Maradi","NE04","Bermo","NE0402",2016,0.381405945121951,0.146257221449066,0.0638298280695826,0.300274281518461,0.0570465761698136,1.42220040273725
"Maradi","NE04","Dakoro","NE0403",2016,0.2785493567753,0.142074793632921,0.0470993685149486,0.29937487795186,0.0950528508591281,-0.219094124882426
"Maradi","NE04","Gazaoua","NE0404",2016,0.3433,0.166418956043956,0.0663120607847375,0.358786206896552,0.118533276593953,-0.130648602160904
"Maradi","NE04","Guidan Roumdji","NE0405",2016,0.301324626865672,0.147655826208364,0.0544256100330526,0.327486151735528,0.0397088642546464,-0.65883337035495
"Maradi","NE04","Madarounfa","NE0406",2016,0.3663,0.168115535614294,0.0696186814501896,0.367723269260371,0.0429411680255715,-0.033144633129764
"Maradi","NE04","Ville de Maradi","NE0407",2016,0.3996,0.164968956043956,0.072610282783152,0.389927586206897,0.0724374158278901,0.133527869300099
"Maradi","NE04","Mayahi","NE0408",2016,0.2539625,0.13401065236136,0.0426136666424694,0.296795093238622,0.0924649457520249,-0.463230610154596
"Maradi","NE04","Tessaoua","NE0409",2016,0.273230514096186,0.138372844163553,0.0452078235549414,0.294153497242936,0.0446312953743624,-0.468796233029988
"Tahoua","NE05","Abalak","NE0501",2016,0.203875,0.120585507018952,0.0304412559052033,0.265841258854455,0.0552149208593061,-1.12227379646803
"Tahoua","NE05","Bagaroua","NE0502",2016,0.2189,0.108187790435578,0.0377334938210786,0.250426813524331,0.0729506461301523,-0.432166337061413
"Tahoua","NE05","Birni N'Konni","NE0503",2016,0.2962,0.139052825242419,0.0531887704180843,0.314315033173622,0.0411304314098121,-0.440428961056319
"Tahoua","NE05","Bouza","NE0504",2016,0.317226963350785,0.14703693813692,0.0584207971831465,0.301488205022906,0.0474406881234677,0.331756535379886
"Tahoua","NE05","Illéla","NE0505",2016,0.311,0.132823174761466,0.0579782378185556,0.301977535214195,0.0655528472066141,0.137636505053204
"Tahoua","NE05","Keita","NE0506",2016,0.264799437148218,0.119911634310079,0.048935310628479,0.284408391396136,0.0639208530986418,-0.306769282594799
"Tahoua","NE05","Madaoua","NE0507",2016,0.3028,0.150973195792108,0.0557711451573446,0.301857876931498,0.0367890610478073,0.0256087826562778
"Tahoua","NE05","Malbaza","NE0508",2016,0.367369696969697,0.150928088351286,0.0701910744026341,0.326404903912219,0.0507048750251449,0.807906400265521
"Tahoua","NE05","Tahoua","NE0509",2016,0.219863636363636,0.112072964728096,0.0381624149619774,0.24089490317064,0.0697837648559545,-0.301377646368261
"Tahoua","NE05","Tassara","NE0510",2016,0.144507692307692,0.106460492375372,0.0231709122612719,0.200544128212072,0.12008428289193,-0.466642549340199
"Tahoua","NE05","Tchintabaraden","NE0511",2016,0.200766666666667,0.116157566088305,0.0291537790709781,0.247110925785725,0.0828363828875001,-0.55946744055686
"Tahoua","NE05","Tillia","NE0512",2016,0.185178092783505,0.112384151709275,0.0286278345029207,0.255011213244035,0.143274717586131,-0.487407140890358
"Tahoua","NE05","Ville de Tahoua","NE0513",2016,0.2725,0.118346703296703,0.0456845413343015,0.282446551724138,0.124477655719406,-0.0799063226781774
"Tillabéri","NE06","Abala","NE0601",2016,0.20574986760812,0.114642318755077,0.0346813730284066,0.240874079377126,0.10173224067664,-0.345261359971903
"Tillabéri","NE06","Ayerou","NE0602",2016,0.240108987161198,0.114796548417884,0.0383524542878672,0.210352751051913,0.0338937015411937,0.877928191853578
"Tillabéri","NE06","Balleyara","NE0603",2016,0.272688306451613,0.135117846260454,0.0462079916724009,0.290635390895119,0.0391794782088379,-0.458073595259294
"Tillabéri","NE06","Banibangou","NE0604",2016,0.19148778280543,0.111365370195835,0.0326636292841137,0.207182052970777,0.0345021391846982,-0.454878176722085
"Tillabéri","NE06","Bankilaré","NE0605",2016,0.3055,0.149476798795109,0.0522283748187486,0.281795195174013,0.0547293217158616,0.433128057918488
"Tillabéri","NE06","Filingué","NE0606",2016,0.231377470355731,0.117426572659238,0.037277093667816,0.269202049623446,0.119777215047711,-0.315791106452497
"Tillabéri","NE06","Gothèye","NE0607",2016,0.282661270491803,0.137973877377411,0.0513911690210445,0.29677210632967,0.0376499040357087,-0.374790751776791
"Tillabéri","NE06","Kollo","NE0608",2016,0.285233292682927,0.13257894569406,0.0452393139316966,0.308263111844788,0.0613464436805562,-0.3754059368426
"Tillabéri","NE06","Ouallam","NE0609",2016,0.210406164729661,0.11329395967665,0.0344187373908911,0.241293356359588,0.143935880925944,-0.214589937069403
"Tillabéri","NE06","Say","NE0610",2016,0.407302166064982,0.164862345038062,0.0695247970688663,0.461539854868698,0.0403614655649273,-1.34379879532538
"Tillabéri","NE06","Téra","NE0611",2016,0.289109239130435,0.139177296956297,0.0493267189350961,0.269247790585431,0.0338958689098354,0.58595484298798
"Tillabéri","NE06","Tillabéri","NE0612",2016,0.2282,0.118329893922293,0.0392870193945635,0.234733065177059,0.0519144039815274,-0.125843016119071
"Tillabéri","NE06","Torodi","NE0613",2016,0.3479,0.14864935841202,0.0590512398058781,0.387322508496717,0.0437378629688388,-0.901335955183822
"Zinder","NE07","Belbedji","NE0701",2016,0.32545,0.12760342776281,0.0435482381001171,0.266985845352453,0.0968531521573991,0.603637087128928
"Zinder","NE07","Damagaram Takaya","NE0702",2016,0.298346900269542,0.141155118825879,0.0476572085273328,0.292161090009666,0.0491262016245894,0.125916721735302
"Zinder","NE07","Dungass","NE0703",2016,0.360863419117647,0.166095038292199,0.0636446089149023,0.342014675448971,0.0356319634849434,0.52898414303327
"Zinder","NE07","Gouré","NE0704",2016,0.357076470588235,0.1505365565248,0.0553161764692014,0.317484197746072,0.055625156688351,0.71176919220175
"Zinder","NE07","Kantché","NE0705",2016,0.3425,0.158126035709227,0.0574170430797645,0.328821414248232,0.0430973907127436,0.317387793681982
"Zinder","NE07","Magaria","NE0706",2016,0.35724,0.16323275012612,0.0611890153225652,0.347248067651263,0.0350037908370733,0.285452864098216
"Zinder","NE07","Mirriah","NE0707",2016,0.317380398671096,0.145671541313742,0.0527379204636976,0.309012090869601,0.0348154801132802,0.240361694690617
"Zinder","NE07","Takeita","NE0708",2016,0.239200337078652,0.134569825202805,0.0415223611315962,0.279014993812186,0.0383712155061889,-1.03761781346521
"Zinder","NE07","Tanout","NE0709",2016,0.239235555966014,0.120159871799349,0.0325637700823758,0.236215454305854,0.0751330573787846,0.0401967092186111
"Zinder","NE07","Tesker","NE0710",2016,0.133358536585366,0.0993001220503707,0.0179554349722799,0.17799944795074,0.0862315328383248,-0.517686626875478
"Zinder","NE07","Ville de Zinder","NE0711",2016,0.3465,0.134535576923077,0.051448216544567,0.302393103448276,0.0549543247422964,0.802610108641306
"Niamey","NE08","Ville de Niamey","NE0801",2016,0.2395,0.120104807692308,0.0396015782196061,0.284224137931035,0.0607537515312689,-0.736154341152345
"Agadez","NE01","Aderbissinat","NE0101",2017,0.130118853225304,0.100676736363747,0.0151172415758299,0.180211308096059,0.0979608066997904,-0.511352004524292
"Agadez","NE01","Arlit","NE0102",2017,0.130742760257715,0.0976284956179055,0.0187446752277047,0.185451635283366,0.127629955921426,-0.428652306824673
"Agadez","NE01","Bilma","NE0103",2017,0.123752602365055,0.0990078243411489,0.0123657035418974,0.177781839002101,0.112754911418814,-0.479174130485197
"Agadez","NE01","Iferouane","NE0104",2017,0.130557687225199,0.100847195096575,0.0142274705824143,0.172324131546581,0.109144829976844,-0.382669928848149
"Agadez","NE01","Ingall","NE0105",2017,0.139609472724723,0.103623371034743,0.0195011713700786,0.194748929781735,0.151047832889221,-0.365046330042029
"Agadez","NE01","Tchirozerine","NE0106",2017,0.128538432835821,0.0922247294223769,0.019350621698334,0.174576386542067,0.0788631845746176,-0.583769904228075
"Diffa","NE02","Bosso","NE0201",2017,0.335,0.160485714285714,0.0548154601493887,0.374668965517241,0.0851376075347949,-0.46593939700536
"Diffa","NE02","Diffa","NE0202",2017,0.3546,0.155215601688062,0.0600932831847392,0.342494252498139,0.0676912266174965,0.178837762392266
"Diffa","NE02","Goudoumaria","NE0203",2017,0.252107466442953,0.146408325693115,0.0402763227732943,0.286670402802194,0.0332191815475857,-1.0404511715537
"Diffa","NE02","Maïné Soroa","NE0204",2017,0.260548514851485,0.142251333078786,0.0383566183168752,0.292313031342947,0.041098561099268,-0.772886340588404
