"adm_03","rowcacode3","year","yeartotal_precip"
"Tchirozerine","NER001006004",2019,154.757984941444
"Tchirozerine","NER001006004",2020,150.696837065584
"Tchirozerine","NER001006004",2021,117.859911704424
"Agadez","NER001006001",1981,221.113705992699
"Agadez","NER001006001",1982,241.477935373783
"Agadez","NER001006001",1983,162.509544491768
"Agadez","NER001006001",1984,82.4078931808472
"Agadez","NER001006001",1985,163.09202849865
"Agadez","NER001006001",1986,235.280625700951
"Agadez","NER001006001",1987,145.256994485855
"Agadez","NER001006001",1988,311.789794445038
"Agadez","NER001006001",1989,216.521642684936
"Agadez","NER001006001",1990,130.71694457531
"Agadez","NER001006001",1991,218.059349060059
"Agadez","NER001006001",1992,206.924045562744
"Agadez","NER001006001",1993,173.164077043533
"Agadez","NER001006001",1994,366.435719370842
"Agadez","NER001006001",1995,110.698565840721
"Agadez","NER001006001",1996,162.878356814384
"Agadez","NER001006001",1997,254.121429204941
